order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-00227,2022-11-09,2022-11-11,North,Furniture,Chairs,Corporate,Second Class,3,134.03,0.08,369.92,90.0
ORD-00228,2022-06-25,2022-06-29,North,Groceries,Dairy,Home Office,Standard,11,38.39,0.03,409.62,125.18
ORD-00229,2023-01-03,2023-01-07,Southwest,Electronics,Phones,Consumer,Standard,2,631.13,0.23,971.94,112.73
ORD-00230,2021-08-20,2021-08-22,Central,Electronics,Laptops,Consumer,Same Day,8,1213.28,0.25,7279.68,170.77
ORD-00231,2021-09-25,2021-09-29,Southwest,Electronics,Accessories,Consumer,Standard,11,505.65,0.21,4394.1,385.81
ORD-00232,2022-11-24,2022-11-29,West,Furniture,Chairs,Consumer,First Class,8,357.11,0.09,2599.76,900.39
ORD-00233,2021-11-18,2021-11-23,Northeast,Groceries,Produce,Consumer,Second Class,4,28.42,0.06,106.86,31.54
ORD-00234,2023-07-07,2023-07-08,Northeast,Clothing,Men,Home Office,First Class,1,88.34,0.05,83.92,19.41
ORD-00235,2023-11-08,2023-11-13,South,Furniture,Storage,Consumer,Standard,4,632.54,0.24,1922.92,122.29
ORD-00236,2022-03-31,2022-04-01,East,Groceries,Snacks,Corporate,Standard,2,36.41,0.09,66.27,5.44
ORD-00237,2023-03-16,2023-03-18,East,Groceries,Snacks,Consumer,Standard,15,44.8,0.08,618.24,140.21
ORD-00238,2021-01-09,2021-01-14,Central,Furniture,Beds,Corporate,Second Class,9,578.11,0.28,3746.15,121.47
ORD-00239,2022-10-22,2022-10-27,Northeast,Clothing,Women,Consumer,Same Day,5,35.34,0.08,162.56,22.71
ORD-00240,2022-03-22,2022-03-24,South,Furniture,Storage,Home Office,Standard,12,442.8,0.22,4144.61,140.29
ORD-00241,2023-05-05,2023-05-11,Central,Groceries,Snacks,Home Office,Standard,1,34.17,0.24,25.97,2.86
ORD-00242,2022-05-29,2022-05-31,Northeast,Furniture,Storage,Consumer,Second Class,6,704.99,0.09,3849.25,1049.78
ORD-00243,2022-08-13,2022-08-19,Central,Groceries,Beverages,Consumer,First Class,11,14.06,0.27,112.9,12.84
ORD-00244,2023-01-24,2023-01-31,West,Furniture,Tables,Corporate,Same Day,5,133.62,0.1,601.29,51.59
ORD-00245,2022-06-26,2022-06-28,North,Groceries,Dairy,Consumer,First Class,3,39.14,0.07,109.2,33.08
ORD-00246,2023-01-04,2023-01-05,Northeast,Clothing,Women,Home Office,Second Class,13,89.03,0.05,1099.52,125.35
ORD-00247,2022-03-24,2022-03-31,West,Clothing,Men,Consumer,Standard,4,126.6,0.1,455.76,66.67
ORD-00248,2023-03-02,2023-03-05,West,Electronics,Tablets,Corporate,Second Class,8,113.58,0.12,799.6,80.13
ORD-00249,2021-01-16,2021-01-22,North,Furniture,Tables,Home Office,Standard,2,712.62,0.06,1339.73,395.26
ORD-00250,2021-02-18,2021-02-22,Central,Electronics,Phones,Consumer,First Class,9,152.14,0.26,1013.25,69.44
ORD-00251,2021-08-31,2021-09-05,North,Furniture,Chairs,Corporate,Second Class,12,442.04,0.07,4933.17,1144.35
ORD-00252,2023-02-21,2023-02-25,Northeast,Electronics,Laptops,Corporate,Standard,7,1205.32,0.06,7931.01,2506.94
ORD-00253,2023-02-04,2023-02-05,West,Furniture,Chairs,Consumer,Second Class,7,299.38,0.11,1865.14,285.66
ORD-00254,2023-11-16,2023-11-18,North,Electronics,Tablets,Consumer,Standard,13,872.57,0.06,10662.81,2595.35
ORD-00255,2022-05-29,2022-05-30,South,Furniture,Storage,Consumer,Second Class,4,728.09,0.23,2242.52,210.71
ORD-00256,2023-01-17,2023-01-24,South,Clothing,Men,Consumer,First Class,12,92.86,0.24,846.88,106.15
ORD-00257,2022-09-18,2022-09-22,West,Electronics,Phones,Corporate,First Class,3,1342.38,0.1,3624.43,1151.23
ORD-00258,2023-04-10,2023-04-17,West,Groceries,Snacks,Corporate,Same Day,8,44.79,0.1,322.49,99.05
ORD-00259,2021-07-05,2021-07-09,East,Electronics,Laptops,Corporate,First Class,10,1042.03,0.08,9586.68,2106.61
ORD-00260,2023-09-18,2023-09-21,North,Groceries,Produce,Consumer,Standard,1,20.63,0.09,18.77,5.9
ORD-00261,2021-07-31,2021-08-06,Southwest,Furniture,Storage,Corporate,Standard,9,352.53,0.23,2443.03,71.68
ORD-00262,2022-04-02,2022-04-07,East,Groceries,Snacks,Consumer,Second Class,10,13.04,0.08,119.97,16.11
ORD-00263,2021-08-31,2021-09-06,South,Groceries,Dairy,Consumer,Second Class,4,13.7,0.21,43.29,3.94
ORD-00264,2021-10-28,2021-10-29,North,Groceries,Beverages,Corporate,Second Class,1,47.47,0.04,45.57,10.57
ORD-00265,2022-03-26,2022-04-02,East,Electronics,Laptops,Corporate,Second Class,3,1100.07,0.06,3102.2,513.84
ORD-00266,2023-10-30,2023-11-05,East,Electronics,Phones,Consumer,Same Day,10,106.6,0.08,980.72,87.38
ORD-00267,2023-06-03,2023-06-08,East,Groceries,Beverages,Consumer,First Class,13,45.58,0.1,533.29,118.84
ORD-00268,2022-04-22,2022-04-29,North,Furniture,Beds,Consumer,Standard,12,164.84,0.07,1839.61,471.55
ORD-00269,2021-11-13,2021-11-17,Central,Electronics,Accessories,Corporate,Second Class,11,626.31,0.24,5235.95,456.01
ORD-00270,2022-12-07,2022-12-14,Central,Furniture,Chairs,Corporate,Standard,12,446.01,0.28,3853.53,361.01
ORD-00271,2023-03-08,2023-03-14,North,Electronics,Laptops,Consumer,Second Class,2,142.92,0.05,271.55,93.78
ORD-00272,2021-04-28,2021-05-05,Northeast,Furniture,Beds,Consumer,First Class,15,104.2,0.07,1453.59,173.71
ORD-00273,2022-05-05,2022-05-11,North,Electronics,Tablets,Corporate,Standard,7,637.9,0.09,4063.42,873.14
ORD-00274,2022-12-14,2022-12-17,Southwest,Electronics,Laptops,Consumer,Standard,1,428.61,0.2,342.89,45.82
ORD-00275,2022-05-28,2022-06-03,East,Clothing,Sports,Corporate,First Class,13,97.54,0.06,1191.94,83.75
ORD-00276,2022-04-16,2022-04-23,South,Groceries,Dairy,Corporate,Standard,5,5.65,0.26,20.91,1.61
ORD-00277,2022-07-06,2022-07-08,Southwest,Furniture,Tables,Consumer,Standard,12,245.03,0.23,2264.08,142.01
ORD-00278,2021-06-10,2021-06-16,Southwest,Clothing,Men,Corporate,Second Class,1,80.53,0.23,62.01,5.52
ORD-00279,2023-11-13,2023-11-16,East,Groceries,Produce,Consumer,First Class,8,43.3,0.1,311.76,58.35
ORD-00280,2022-10-09,2022-10-15,North,Furniture,Beds,Corporate,Standard,10,269.25,0.09,2450.18,374.7
ORD-00281,2023-05-09,2023-05-15,Central,Clothing,Sports,Consumer,Standard,3,140.34,0.28,303.13,26.26
ORD-00282,2021-11-03,2021-11-07,Northeast,Electronics,Accessories,Consumer,First Class,11,799.66,0.07,8180.52,1802.58
ORD-00283,2021-05-03,2021-05-05,Northeast,Clothing,Men,Consumer,Standard,6,115.92,0.06,653.79,101.55
ORD-00284,2021-12-24,2021-12-31,South,Clothing,Sports,Corporate,Standard,2,64.44,0.21,101.82,11.91
ORD-00285,2023-04-09,2023-04-16,Southwest,Electronics,Tablets,Consumer,Standard,5,1080.13,0.23,4158.5,551.63
ORD-00286,2023-07-12,2023-07-16,North,Groceries,Produce,Corporate,Second Class,12,6.94,0.03,80.78,25.33
ORD-00287,2023-03-25,2023-03-30,Central,Electronics,Tablets,Corporate,Standard,15,1333.93,0.27,14606.53,522.23
ORD-00288,2023-01-01,2023-01-08,Southwest,Groceries,Beverages,Home Office,Second Class,5,27.89,0.22,108.77,8.13
ORD-00289,2023-06-10,2023-06-15,West,Clothing,Kids,Consumer,Standard,2,79.5,0.06,149.46,44.03
ORD-00290,2023-08-19,2023-08-24,North,Groceries,Beverages,Consumer,First Class,13,19.93,0.05,246.14,53.7
ORD-00291,2023-03-10,2023-03-17,East,Electronics,Accessories,Corporate,Second Class,13,1369.43,0.09,16200.36,4740.92
ORD-00292,2022-01-09,2022-01-11,South,Furniture,Beds,Consumer,Second Class,4,778.2,0.26,2303.47,124.05
ORD-00293,2021-01-17,2021-01-19,North,Electronics,Laptops,Consumer,Standard,13,772.67,0.03,9743.37,2681.09
ORD-00294,2023-03-15,2023-03-16,West,Electronics,Tablets,Corporate,First Class,2,1463.17,0.07,2721.5,948.06
ORD-00295,2021-07-12,2021-07-17,Central,Electronics,Accessories,Corporate,Standard,6,279.99,0.24,1276.75,99.26
ORD-00296,2021-04-17,2021-04-24,Central,Groceries,Produce,Corporate,Standard,3,13.67,0.29,29.12,2.61
ORD-00297,2021-11-14,2021-11-17,Northeast,Electronics,Accessories,Consumer,Second Class,15,1455.99,0.05,20747.86,4375.85
ORD-00298,2022-10-11,2022-10-16,Northeast,Groceries,Beverages,Corporate,Standard,7,25.29,0.07,164.64,22.79
ORD-00299,2022-01-18,2022-01-23,East,Furniture,Storage,Home Office,Second Class,14,191.62,0.07,2494.89,399.52
ORD-00300,2022-01-15,2022-01-16,West,Clothing,Women,Consumer,Standard,9,46.08,0.07,385.69,52.04
ORD-00301,2021-07-17,2021-07-22,Central,Electronics,Laptops,Consumer,Standard,2,753.79,0.27,1100.53,91.45
ORD-00302,2023-01-21,2023-01-23,West,Electronics,Laptops,Corporate,Same Day,14,165.94,0.12,2044.38,357.33
ORD-00303,2022-06-29,2022-07-04,North,Electronics,Tablets,Consumer,Standard,9,190.82,0.06,1614.34,201.19
ORD-00304,2023-05-01,2023-05-07,North,Furniture,Storage,Corporate,First Class,7,209.89,0.05,1395.77,136.02
ORD-00305,2022-12-23,2022-12-26,West,Groceries,Snacks,Consumer,Second Class,14,12.27,0.11,152.88,50.12
ORD-00306,2023-07-06,2023-07-10,North,Electronics,Tablets,Corporate,Second Class,15,487.67,0.03,7095.6,2104.43
ORD-00307,2023-11-14,2023-11-19,West,Furniture,Chairs,Consumer,Standard,3,259.9,0.08,717.32,158.63
ORD-00308,2021-06-08,2021-06-14,East,Clothing,Sports,Corporate,Second Class,10,28.12,0.1,253.08,41.62
ORD-00309,2022-11-16,2022-11-19,Northeast,Clothing,Men,Home Office,Standard,11,186.44,0.04,1968.81,408.16
ORD-00310,2022-11-01,2022-11-06,Central,Electronics,Accessories,Home Office,First Class,10,781.86,0.24,5942.14,177.7
ORD-00311,2023-03-29,2023-04-01,North,Clothing,Women,Corporate,Second Class,4,133.93,0.07,498.22,61.72
ORD-00312,2022-10-25,2022-10-31,Southwest,Electronics,Accessories,Consumer,Standard,6,549.56,0.2,2637.89,312.83
ORD-00313,2023-06-22,2023-06-23,Southwest,Electronics,Tablets,Consumer,First Class,2,212.94,0.23,327.93,38.83
ORD-00314,2023-07-11,2023-07-15,North,Electronics,Laptops,Consumer,Second Class,5,845.76,0.07,3932.78,640.97
ORD-00315,2022-06-08,2022-06-10,North,Electronics,Tablets,Consumer,Second Class,1,146.57,0.05,139.24,11.47
ORD-00316,2023-03-03,2023-03-05,Southwest,Clothing,Men,Home Office,Second Class,10,45.42,0.24,345.19,7.79
ORD-00317,2022-11-15,2022-11-19,East,Electronics,Tablets,Corporate,Standard,5,392.5,0.09,1785.88,560.06
ORD-00318,2021-03-02,2021-03-07,Southwest,Electronics,Tablets,Home Office,Second Class,2,1108.34,0.22,1729.01,121.17
ORD-00319,2022-10-02,2022-10-07,East,Clothing,Women,Corporate,Second Class,11,173.89,0.08,1759.77,159.39
ORD-00320,2021-10-25,2021-10-31,Southwest,Groceries,Snacks,Consumer,Second Class,12,36.9,0.23,340.96,42.83
ORD-00321,2023-06-27,2023-07-03,Southwest,Groceries,Snacks,Consumer,Standard,3,14.81,0.21,35.1,1.67
ORD-00322,2023-01-06,2023-01-07,Central,Clothing,Sports,Corporate,Standard,14,100.03,0.25,1050.32,143.11
ORD-00323,2022-04-01,2022-04-07,Central,Electronics,Laptops,Consumer,Same Day,8,1307.34,0.24,7948.63,545.15
ORD-00324,2023-02-19,2023-02-25,South,Furniture,Chairs,Corporate,Second Class,14,256.92,0.26,2661.69,65.77
ORD-00325,2021-04-11,2021-04-13,South,Clothing,Kids,Corporate,Standard,3,126.5,0.21,299.81,35.85
ORD-00326,2021-08-20,2021-08-22,Northeast,Groceries,Produce,Consumer,Standard,1,11.69,0.07,10.87,1.36
ORD-00327,2021-12-02,2021-12-08,Central,Electronics,Accessories,Corporate,Standard,12,606.93,0.25,5462.37,358.73
ORD-00328,2021-11-04,2021-11-06,,Electronics,Phones,Consumer,Standard,13,1443.4,0.1,16887.78,862.29
ORD-00329,2023-10-19,2023-10-24,Northeast,Furniture,Beds,Consumer,Second Class,8,512.88,0.09,3733.77,498.21
ORD-00330,2022-03-02,2022-03-03,South,Electronics,Tablets,Consumer,First Class,11,888.23,0.21,7718.72,1074.82
ORD-00331,2021-12-30,2022-01-03,Central,Clothing,Men,Consumer,Standard,6,165.85,0.23,766.23,58.62
ORD-00332,2022-11-06,2022-11-11,East,Electronics,Laptops,Corporate,Standard,12,1470.06,0.09,16053.06,4598.49
ORD-00333,2022-10-11,2022-10-14,,Groceries,Snacks,Home Office,Second Class,8,10.64,0.1,76.61,20.12
ORD-00334,2021-08-30,2021-09-05,Northeast,Groceries,Beverages,Consumer,Standard,9,35.12,0.06,297.12,20.9
ORD-00335,2021-01-13,2021-01-14,Central,Clothing,Men,Corporate,Standard,14,137.77,0.27,1408.01,109.51
ORD-00336,2022-11-18,2022-11-22,Northeast,Clothing,Men,Corporate,Standard,12,115.48,0.06,1302.61,423.16
ORD-00337,2021-11-02,2021-11-05,Northeast,Clothing,Sports,Corporate,First Class,10,45.6,0.06,428.64,131.74
ORD-00338,2021-06-27,2021-07-01,Northeast,Clothing,Kids,Consumer,Standard,2,17.11,0.07,31.82,9.22
ORD-00339,2022-11-28,2022-12-02,Central,Clothing,Kids,Consumer,First Class,14,108.07,0.23,1164.99,77.48
ORD-00340,2022-09-29,2022-09-30,Central,Furniture,Chairs,Consumer,First Class,2,304.99,0.25,457.49,58.13
ORD-00341,2022-07-21,2022-07-26,South,Clothing,Men,Consumer,Standard,2,128.36,0.22,200.24,11.66
ORD-00342,2022-08-04,2022-08-09,South,Electronics,Tablets,Corporate,Standard,1,732.57,0.23,564.08,23.4
ORD-00343,2023-07-03,2023-07-08,East,Clothing,Women,Corporate,Second Class,9,185.33,0.06,1567.89,455.79
ORD-00344,2022-09-28,2022-10-04,West,Groceries,Beverages,Consumer,Standard,14,10.8,0.12,133.06,19.84
ORD-00345,2023-09-26,2023-09-27,North,Electronics,Accessories,Consumer,Standard,13,555.49,0.07,6715.87,551.34
ORD-00346,2022-09-11,2022-09-16,East,Furniture,Tables,Corporate,Second Class,8,666.02,0.1,4795.34,866.07
ORD-00347,2022-04-29,2022-05-01,Central,Electronics,Accessories,Consumer,Second Class,6,854.88,0.23,3949.55,130.53
ORD-00348,2023-02-16,2023-02-19,West,Furniture,Chairs,Consumer,Standard,10,80.13,0.07,745.21,156.03
ORD-00349,2022-02-05,2022-02-07,Central,Clothing,Kids,Home Office,Same Day,12,75.41,0.29,642.49,44.01
ORD-00350,2023-01-27,2023-02-01,Southwest,Electronics,Tablets,Consumer,Standard,1,391.1,0.2,312.88,20.58
ORD-00351,2023-08-31,2023-09-02,South,Clothing,Kids,Corporate,Standard,14,35.51,0.24,377.83,29.62
ORD-00352,2021-06-23,2021-06-25,West,Clothing,Sports,Home Office,Second Class,15,44.16,0.09,602.78,94.39
ORD-00353,2023-10-18,2023-10-25,Central,Furniture,Storage,Consumer,Second Class,6,427.95,0.26,1900.1,257.29
ORD-00354,2023-12-15,2023-12-22,Southwest,Groceries,Beverages,Corporate,Second Class,10,48.1,0.18,394.42,37.88
ORD-00355,2021-04-19,2021-04-22,West,Electronics,Accessories,Corporate,Second Class,12,530.7,0.07,5922.61,1531.09
ORD-00356,2022-06-18,2022-06-19,West,Furniture,Chairs,Corporate,Standard,12,139.41,0.11,1488.9,198.55
ORD-00357,2022-06-11,2022-06-12,Central,Furniture,Tables,Corporate,Standard,3,429.14,0.28,926.94,56.67
ORD-00358,2021-11-12,2021-11-19,West,Groceries,Beverages,Consumer,Standard,11,4.61,0.08,46.65,13.8
ORD-00359,2023-09-03,2023-09-06,East,Groceries,Produce,Consumer,First Class,8,15.86,0.1,114.19,18.8
ORD-00360,2021-03-26,2021-03-27,Southwest,Furniture,Beds,Corporate,Second Class,5,150.76,0.2,603.04,68.01
ORD-00361,2022-02-04,2022-02-09,East,Furniture,Tables,Consumer,Standard,1,150.34,0.08,138.31,16.02
ORD-00362,2021-02-18,2021-02-23,North,Groceries,Produce,Home Office,Second Class,12,20.05,0.08,221.35,54.09
ORD-00363,2021-08-16,2021-08-22,South,Electronics,Phones,Corporate,Same Day,5,1165.57,0.22,4545.72,516.79
ORD-00364,2023-03-07,2023-03-10,Southwest,Electronics,Tablets,Consumer,Standard,15,340.97,0.21,4040.49,289.91
ORD-00365,2023-06-24,2023-06-30,South,Electronics,Phones,Corporate,Standard,8,77.21,0.2,494.14,33.04
ORD-00366,2023-03-13,2023-03-18,North,Furniture,Beds,Consumer,Standard,12,468.89,0.09,5120.28,1512.49
ORD-00367,2023-01-06,2023-01-09,Central,Clothing,Men,Consumer,First Class,6,97.33,0.24,443.82,10.97
ORD-00368,2023-03-10,2023-03-11,West,Clothing,Men,Home Office,Standard,4,46.69,0.09,169.95,11.71
ORD-00369,2023-12-30,2024-01-06,Northeast,Groceries,Dairy,Consumer,Standard,13,33.38,0.07,403.56,133.99
ORD-00370,2022-04-23,2022-04-24,North,Electronics,Phones,Consumer,Same Day,1,401.89,0.08,369.74,109.53
ORD-00371,2021-05-11,2021-05-18,Northeast,Electronics,Laptops,Consumer,Standard,6,1226.71,0.1,6624.23,1475.81
ORD-00372,2022-03-13,2022-03-20,North,Electronics,Phones,Consumer,Standard,7,293.67,0.06,1932.35,173.93
ORD-00373,2023-02-10,2023-02-17,North,Groceries,Dairy,Consumer,Standard,2,35.29,0.08,64.93,12.52
ORD-00374,2022-07-09,2022-07-14,East,Electronics,Laptops,Corporate,Standard,3,1089.94,0.07,3040.93,534.1
ORD-00375,2023-12-22,2023-12-23,West,Groceries,Produce,Consumer,Second Class,4,34.89,0.12,122.81,23.62
ORD-00376,2021-03-30,2021-03-31,West,Electronics,Accessories,Consumer,Second Class,15,1149.69,0.07,16038.18,4581.27
ORD-00377,2022-04-27,2022-05-03,East,Furniture,Beds,Consumer,Second Class,6,244.0,0.07,1361.52,149.75
ORD-00378,2023-09-20,2023-09-21,Northeast,Electronics,Accessories,Consumer,Standard,8,1093.74,0.05,8312.42,2141.8
ORD-00379,2023-08-12,2023-08-16,East,Groceries,Produce,Home Office,Second Class,13,29.75,0.08,355.81,42.31
ORD-00380,2022-03-20,2022-03-25,East,Clothing,Men,Corporate,First Class,4,92.51,0.11,329.34,106.75
ORD-00381,2021-04-01,2021-04-02,Southwest,Furniture,Chairs,Consumer,Standard,13,405.76,0.21,4167.16,89.56
ORD-00382,2021-09-29,2021-10-02,South,Furniture,Chairs,Consumer,Second Class,3,618.05,0.23,1427.7,160.79
ORD-00383,2023-01-29,2023-02-04,East,Furniture,Chairs,Consumer,Second Class,9,274.25,0.08,2270.79,654.77
ORD-00384,2022-11-19,2022-11-25,Southwest,Clothing,Kids,Home Office,Standard,6,17.77,0.22,83.16,7.26
ORD-00385,2022-11-17,2022-11-19,West,Furniture,Tables,Corporate,First Class,6,569.76,0.06,3213.45,493.48
ORD-00386,2021-09-09,2021-09-13,Central,Furniture,Storage,Consumer,Standard,11,757.43,0.28,5998.85,449.58
ORD-00387,2022-08-14,2022-08-15,North,Electronics,Laptops,Consumer,First Class,9,1430.55,0.09,11716.2,2251.52
ORD-00388,2021-02-13,2021-02-16,South,Electronics,Laptops,Corporate,Second Class,6,646.95,0.24,2950.09,305.7
ORD-00389,2022-09-15,2022-09-20,North,Groceries,Produce,Corporate,Standard,6,18.95,0.06,106.88,10.68
ORD-00390,2022-08-08,2022-08-10,Southwest,Groceries,Produce,Consumer,Standard,6,11.85,0.22,55.46,5.54
ORD-00391,2023-07-08,2023-07-13,Southwest,Clothing,Men,Home Office,Standard,8,190.08,0.24,1155.69,98.85
ORD-00392,2022-08-29,2022-09-02,Northeast,Groceries,Produce,Corporate,First Class,15,45.21,0.05,644.24,138.7
ORD-00393,2022-03-28,2022-04-01,East,Clothing,Women,Corporate,Standard,15,47.19,0.09,644.14,217.26
ORD-00394,2023-10-02,2023-10-05,West,Clothing,Men,Home Office,Standard,3,91.25,0.08,251.85,35.87
ORD-00395,2022-03-18,2022-03-24,Northeast,Furniture,Beds,Corporate,Standard,13,604.6,0.09,7152.42,1640.63
ORD-00396,2023-12-12,2023-12-15,North,Groceries,Beverages,Consumer,Standard,15,29.26,0.08,403.79,44.33
ORD-00397,2023-10-02,2023-10-03,Northeast,Clothing,Kids,Consumer,First Class,4,10.46,0.09,38.07,7.3
ORD-00398,2023-05-05,2023-05-07,West,Furniture,Tables,Consumer,First Class,8,616.81,0.09,4490.38,1394.28
ORD-00399,2021-09-02,2021-09-05,West,Furniture,Storage,Consumer,Standard,6,337.32,0.08,1862.01,448.51
ORD-00400,2022-08-21,2022-08-26,West,Electronics,Laptops,Corporate,Standard,2,918.21,0.11,1634.41,473.92
ORD-00401,2023-01-13,2023-01-14,West,Clothing,Women,Consumer,Second Class,6,88.28,0.07,492.6,99.02
ORD-00402,2023-12-13,2023-12-20,West,Furniture,Chairs,Consumer,Same Day,2,425.25,0.08,782.46,230.91
ORD-00403,2022-12-02,2022-12-04,Central,Electronics,Phones,Consumer,First Class,3,1047.67,0.26,2325.83,259.48
ORD-00404,2023-09-19,2023-09-26,East,Electronics,Phones,Corporate,Second Class,1,730.17,0.05,693.66,54.77
ORD-00405,2022-02-14,2022-02-16,Central,Electronics,Laptops,Corporate,Same Day,10,554.36,0.24,4213.14,372.56
ORD-00406,2021-01-29,2021-02-03,South,Electronics,Tablets,Consumer,First Class,1,1461.69,0.24,1110.88,71.07
ORD-00407,2021-08-08,2021-08-10,Northeast,Groceries,Beverages,Consumer,Standard,2,26.95,0.07,50.13,7.94
ORD-00408,2021-06-18,2021-06-21,West,Clothing,Sports,Corporate,Standard,14,115.24,0.07,1500.42,106.35
ORD-00409,2023-01-23,2023-01-25,North,Furniture,Chairs,Consumer,Second Class,11,368.45,0.04,3890.83,1274.59
ORD-00410,2022-02-12,2022-02-15,South,Groceries,Beverages,Consumer,First Class,12,30.5,0.25,274.5,31.87
ORD-00411,2023-04-09,2023-04-13,West,Electronics,Accessories,Consumer,Standard,8,384.69,0.11,2738.99,546.27
ORD-00412,2022-11-01,2022-11-03,South,Furniture,Chairs,Corporate,Second Class,8,556.71,0.22,3473.87,212.72
ORD-00413,2021-03-06,2021-03-10,Northeast,Electronics,Accessories,Consumer,Standard,8,102.17,0.09,743.8,73.82
ORD-00414,2023-03-08,2023-03-12,Central,Furniture,Beds,Corporate,Second Class,10,192.54,0.25,1444.05,131.3
ORD-00415,2022-08-06,2022-08-09,North,Furniture,Tables,Corporate,Standard,12,530.11,0.06,5979.64,2078.43
ORD-00416,2022-05-16,2022-05-18,South,Clothing,Men,Home Office,Standard,5,42.26,0.24,160.59,11.35
ORD-00417,2021-02-11,2021-02-17,East,Electronics,Tablets,Consumer,Standard,10,191.7,0.08,1763.64,517.52
ORD-00418,2022-09-06,2022-09-09,Southwest,Electronics,Phones,Corporate,Second Class,5,434.47,0.22,1694.43,228.67
ORD-00419,2022-11-21,2022-11-24,North,Groceries,Beverages,Consumer,Standard,2,22.78,0.06,42.83,4.71
ORD-00420,2023-07-18,2023-07-24,Central,Electronics,Phones,Corporate,Second Class,3,886.42,0.26,1967.85,260.66
ORD-00421,2023-06-08,2023-06-13,Central,Electronics,Laptops,Consumer,Standard,3,1132.33,0.28,2445.83,316.34
ORD-00422,2022-07-01,2022-07-08,South,Electronics,Laptops,Consumer,Standard,4,90.17,0.26,266.9,18.85
ORD-00423,2022-07-13,2022-07-15,North,Groceries,Snacks,Corporate,Standard,14,4.66,0.08,60.02,8.65
ORD-00424,2023-04-14,2023-04-17,Central,Groceries,Beverages,Home Office,First Class,3,7.79,0.27,17.06,1.53
