order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-00238,09-01-21,14-01-21,Central,Furniture,Beds,Corporate,Second Class,9,578.11,0.28,3746.15,121.47
ORD-00239,22-10-22,27-10-22,Northeast,Clothing,Women,Consumer,Same Day,5,35.34,0.08,162.56,22.71
ORD-00240,22-03-22,24-03-22,South,Furniture,Storage,Home Office,Standard,12,442.8,0.22,4144.61,140.29
ORD-00241,05-05-23,11-05-23,Central,Groceries,Snacks,Home Office,Standard,1,34.17,0.24,25.97,2.86
ORD-00242,29-05-22,31-05-22,Northeast,Furniture,Storage,Consumer,Second Class,6,704.99,0.09,3849.25,1049.78
ORD-00243,13-08-22,19-08-22,Central,Groceries,Beverages,Consumer,First Class,11,14.06,0.27,112.9,12.84
ORD-00244,24-01-23,31-01-23,West,Furniture,Tables,Corporate,Same Day,5,133.62,0.1,601.29,51.59
ORD-00245,26-06-22,28-06-22,North,Groceries,Dairy,Consumer,First Class,3,39.14,0.07,109.2,33.08
ORD-00246,04-01-23,05-01-23,Northeast,Clothing,Women,Home Office,Second Class,13,89.03,0.05,1099.52,125.35
ORD-00247,24-03-22,31-03-22,West,Clothing,Men,Consumer,Standard,4,126.6,0.1,455.76,66.67
ORD-00248,02-03-23,05-03-23,West,Electronics,Tablets,Corporate,Second Class,8,113.58,0.12,799.6,80.13
ORD-00249,16-01-21,22-01-21,North,Furniture,Tables,Home Office,Standard,2,712.62,0.06,1339.73,395.26
ORD-00250,18-02-21,22-02-21,Central,Electronics,Phones,Consumer,First Class,9,152.14,0.26,1013.25,69.44
ORD-00251,31-08-21,05-09-21,North,Furniture,Chairs,Corporate,Second Class,12,442.04,0.07,4933.17,1144.35
ORD-00252,21-02-23,25-02-23,Northeast,Electronics,Laptops,Corporate,Standard,7,1205.32,0.06,7931.01,2506.94
ORD-00253,04-02-23,05-02-23,West,Furniture,Chairs,Consumer,Second Class,7,299.38,0.11,1865.14,285.66
ORD-00254,16-11-23,18-11-23,North,Electronics,Tablets,Consumer,Standard,13,872.57,0.06,10662.81,2595.35
ORD-00255,29-05-22,30-05-22,South,Furniture,Storage,Consumer,Second Class,4,728.09,0.23,2242.52,210.71
ORD-00256,17-01-23,24-01-23,South,Clothing,Men,Consumer,First Class,12,92.86,0.24,846.88,106.15
ORD-00257,18-09-22,22-09-22,West,Electronics,Phones,Corporate,First Class,3,1342.38,0.1,3624.43,1151.23
ORD-00258,10-04-23,17-04-23,West,Groceries,Snacks,Corporate,Same Day,8,44.79,0.1,322.49,99.05
ORD-00259,05-07-21,09-07-21,East,Electronics,Laptops,Corporate,First Class,10,1042.03,0.08,9586.68,2106.61
ORD-00260,18-09-23,21-09-23,North,Groceries,Produce,Consumer,Standard,1,20.63,0.09,18.77,5.9
ORD-00261,31-07-21,06-08-21,Southwest,Furniture,Storage,Corporate,Standard,9,352.53,0.23,2443.03,71.68
ORD-00262,02-04-22,07-04-22,East,Groceries,Snacks,Consumer,Second Class,10,13.04,0.08,119.97,16.11
ORD-00263,31-08-21,06-09-21,South,Groceries,Dairy,Consumer,Second Class,4,13.7,0.21,43.29,3.94
ORD-00264,28-10-21,29-10-21,North,Groceries,Beverages,Corporate,Second Class,1,47.47,0.04,45.57,10.57
ORD-00265,26-03-22,02-04-22,East,Electronics,Laptops,Corporate,Second Class,3,1100.07,0.06,3102.2,513.84
ORD-00266,30-10-23,05-11-23,East,Electronics,Phones,Consumer,Same Day,10,106.6,0.08,980.72,87.38
ORD-00267,03-06-23,08-06-23,East,Groceries,Beverages,Consumer,First Class,13,45.58,0.1,533.29,118.84
ORD-00268,22-04-22,29-04-22,North,Furniture,Beds,Consumer,Standard,12,164.84,0.07,1839.61,471.55
ORD-00269,13-11-21,17-11-21,Central,Electronics,Accessories,Corporate,Second Class,11,626.31,0.24,5235.95,456.01
ORD-00270,07-12-22,14-12-22,Central,Furniture,Chairs,Corporate,Standard,12,446.01,0.28,3853.53,361.01
ORD-00271,08-03-23,14-03-23,North,Electronics,Laptops,Consumer,Second Class,2,142.92,0.05,271.55,93.78
ORD-00272,28-04-21,05-05-21,Northeast,Furniture,Beds,Consumer,First Class,15,104.2,0.07,1453.59,173.71
ORD-00273,05-05-22,11-05-22,North,Electronics,Tablets,Corporate,Standard,7,637.9,0.09,4063.42,873.14
ORD-00274,14-12-22,17-12-22,Southwest,Electronics,Laptops,Consumer,Standard,1,428.61,0.2,342.89,45.82
ORD-00275,28-05-22,03-06-22,East,Clothing,Sports,Corporate,First Class,13,97.54,0.06,1191.94,83.75
ORD-00276,16-04-22,23-04-22,South,Groceries,Dairy,Corporate,Standard,5,5.65,0.26,20.91,1.61
ORD-00277,06-07-22,08-07-22,Southwest,Furniture,Tables,Consumer,Standard,12,245.03,0.23,2264.08,142.01
ORD-00278,10-06-21,16-06-21,Southwest,Clothing,Men,Corporate,Second Class,1,80.53,0.23,62.01,5.52
ORD-00279,13-11-23,16-11-23,East,Groceries,Produce,Consumer,First Class,8,43.3,0.1,311.76,58.35
ORD-00280,09-10-22,15-10-22,North,Furniture,Beds,Corporate,Standard,10,269.25,0.09,2450.18,374.7
ORD-00281,09-05-23,15-05-23,Central,Clothing,Sports,Consumer,Standard,3,140.34,0.28,303.13,26.26
ORD-00282,03-11-21,07-11-21,Northeast,Electronics,Accessories,Consumer,First Class,11,799.66,0.07,8180.52,1802.58
ORD-00283,03-05-21,05-05-21,Northeast,Clothing,Men,Consumer,Standard,6,115.92,0.06,653.79,101.55
ORD-00284,24-12-21,31-12-21,South,Clothing,Sports,Corporate,Standard,2,64.44,0.21,101.82,11.91
ORD-00285,09-04-23,16-04-23,Southwest,Electronics,Tablets,Consumer,Standard,5,1080.13,0.23,4158.5,551.63
ORD-00286,12-07-23,16-07-23,North,Groceries,Produce,Corporate,Second Class,12,6.94,0.03,80.78,25.33
ORD-00287,25-03-23,30-03-23,Central,Electronics,Tablets,Corporate,Standard,15,1333.93,0.27,14606.53,522.23
ORD-00288,01-01-23,08-01-23,Southwest,Groceries,Beverages,Home Office,Second Class,5,27.89,0.22,108.77,8.13
ORD-00289,10-06-23,15-06-23,West,Clothing,Kids,Consumer,Standard,2,79.5,0.06,149.46,44.03
ORD-00290,19-08-23,24-08-23,North,Groceries,Beverages,Consumer,First Class,13,19.93,0.05,246.14,53.7
ORD-00291,10-03-23,17-03-23,East,Electronics,Accessories,Corporate,Second Class,13,1369.43,0.09,16200.36,4740.92
ORD-00292,09-01-22,11-01-22,South,Furniture,Beds,Consumer,Second Class,4,778.2,0.26,2303.47,124.05
ORD-00293,17-01-21,19-01-21,North,Electronics,Laptops,Consumer,Standard,13,772.67,0.03,9743.37,2681.09
ORD-00294,15-03-23,16-03-23,West,Electronics,Tablets,Corporate,First Class,2,1463.17,0.07,2721.5,948.06
ORD-00295,12-07-21,17-07-21,Central,Electronics,Accessories,Corporate,Standard,6,279.99,0.24,1276.75,99.26
ORD-00296,17-04-21,24-04-21,Central,Groceries,Produce,Corporate,Standard,3,13.67,0.29,29.12,2.61
ORD-00297,14-11-21,17-11-21,Northeast,Electronics,Accessories,Consumer,Second Class,15,1455.99,0.05,20747.86,4375.85
ORD-00298,11-10-22,16-10-22,Northeast,Groceries,Beverages,Corporate,Standard,7,25.29,0.07,164.64,22.79
ORD-00299,18-01-22,23-01-22,East,Furniture,Storage,Home Office,Second Class,14,191.62,0.07,2494.89,399.52
ORD-00300,15-01-22,16-01-22,West,Clothing,Women,Consumer,Standard,9,46.08,0.07,385.69,52.04
ORD-00301,17-07-21,22-07-21,Central,Electronics,Laptops,Consumer,Standard,2,753.79,0.27,1100.53,91.45
ORD-00302,21-01-23,23-01-23,West,Electronics,Laptops,Corporate,Same Day,14,165.94,0.12,2044.38,357.33
ORD-00303,29-06-22,04-07-22,North,Electronics,Tablets,Consumer,Standard,9,190.82,0.06,1614.34,201.19
ORD-00304,01-05-23,07-05-23,North,Furniture,Storage,Corporate,First Class,7,209.89,0.05,1395.77,136.02
ORD-00305,23-12-22,26-12-22,West,Groceries,Snacks,Consumer,Second Class,14,12.27,0.11,152.88,50.12
ORD-00306,06-07-23,10-07-23,North,Electronics,Tablets,Corporate,Second Class,15,487.67,0.03,7095.6,2104.43
ORD-00307,14-11-23,19-11-23,West,Furniture,Chairs,Consumer,Standard,3,259.9,0.08,717.32,158.63
ORD-00308,08-06-21,14-06-21,East,Clothing,Sports,Corporate,Second Class,10,28.12,0.1,253.08,41.62
ORD-00309,16-11-22,19-11-22,Northeast,Clothing,Men,Home Office,Standard,11,186.44,0.04,1968.81,408.16
ORD-00310,01-11-22,06-11-22,Central,Electronics,Accessories,Home Office,First Class,10,781.86,0.24,5942.14,177.7
ORD-00311,29-03-23,01-04-23,North,Clothing,Women,Corporate,Second Class,4,133.93,0.07,498.22,61.72
ORD-00312,25-10-22,31-10-22,Southwest,Electronics,Accessories,Consumer,Standard,6,549.56,0.2,2637.89,312.83
ORD-00313,22-06-23,23-06-23,Southwest,Electronics,Tablets,Consumer,First Class,2,212.94,0.23,327.93,38.83
ORD-00314,11-07-23,15-07-23,North,Electronics,Laptops,Consumer,Second Class,5,845.76,0.07,3932.78,640.97
ORD-00315,08-06-22,10-06-22,North,Electronics,Tablets,Consumer,Second Class,1,146.57,0.05,139.24,11.47
ORD-00316,03-03-23,05-03-23,Southwest,Clothing,Men,Home Office,Second Class,10,45.42,0.24,345.19,7.79
ORD-00317,15-11-22,19-11-22,East,Electronics,Tablets,Corporate,Standard,5,392.5,0.09,1785.88,560.06
ORD-00318,02-03-21,07-03-21,Southwest,Electronics,Tablets,Home Office,Second Class,2,1108.34,0.22,1729.01,121.17
ORD-00319,02-10-22,07-10-22,East,Clothing,Women,Corporate,Second Class,11,173.89,0.08,1759.77,159.39
ORD-00320,25-10-21,31-10-21,Southwest,Groceries,Snacks,Consumer,Second Class,12,36.9,0.23,340.96,42.83
ORD-00321,27-06-23,03-07-23,Southwest,Groceries,Snacks,Consumer,Standard,3,14.81,0.21,35.1,1.67
ORD-00322,06-01-23,07-01-23,Central,Clothing,Sports,Corporate,Standard,14,100.03,0.25,1050.32,143.11
ORD-00323,01-04-22,07-04-22,Central,Electronics,Laptops,Consumer,Same Day,8,1307.34,0.24,7948.63,545.15
ORD-00324,19-02-23,25-02-23,South,Furniture,Chairs,Corporate,Second Class,14,256.92,0.26,2661.69,65.77
ORD-00325,11-04-21,13-04-21,South,Clothing,Kids,Corporate,Standard,3,126.5,0.21,299.81,35.85
ORD-00326,20-08-21,22-08-21,Northeast,Groceries,Produce,Consumer,Standard,1,11.69,0.07,10.87,1.36
ORD-00327,02-12-21,08-12-21,Central,Electronics,Accessories,Corporate,Standard,12,606.93,0.25,5462.37,358.73
ORD-00329,19-10-23,24-10-23,Northeast,Furniture,Beds,Consumer,Second Class,8,512.88,0.09,3733.77,498.21
ORD-00330,02-03-22,03-03-22,South,Electronics,Tablets,Consumer,First Class,11,888.23,0.21,7718.72,1074.82
ORD-00331,30-12-21,03-01-22,Central,Clothing,Men,Consumer,Standard,6,165.85,0.23,766.23,58.62
ORD-00332,06-11-22,11-11-22,East,Electronics,Laptops,Corporate,Standard,12,1470.06,0.09,16053.06,4598.49
ORD-00334,30-08-21,05-09-21,Northeast,Groceries,Beverages,Consumer,Standard,9,35.12,0.06,297.12,20.9
ORD-00335,13-01-21,14-01-21,Central,Clothing,Men,Corporate,Standard,14,137.77,0.27,1408.01,109.51
ORD-00336,18-11-22,22-11-22,Northeast,Clothing,Men,Corporate,Standard,12,115.48,0.06,1302.61,423.16
ORD-00337,02-11-21,05-11-21,Northeast,Clothing,Sports,Corporate,First Class,10,45.6,0.06,428.64,131.74
ORD-00338,27-06-21,01-07-21,Northeast,Clothing,Kids,Consumer,Standard,2,17.11,0.07,31.82,9.22
ORD-00339,28-11-22,02-12-22,Central,Clothing,Kids,Consumer,First Class,14,108.07,0.23,1164.99,77.48
ORD-00340,29-09-22,30-09-22,Central,Furniture,Chairs,Consumer,First Class,2,304.99,0.25,457.49,58.13
ORD-00341,21-07-22,26-07-22,South,Clothing,Men,Consumer,Standard,2,128.36,0.22,200.24,11.66
ORD-00342,04-08-22,09-08-22,South,Electronics,Tablets,Corporate,Standard,1,732.57,0.23,564.08,23.4
ORD-00343,03-07-23,08-07-23,East,Clothing,Women,Corporate,Second Class,9,185.33,0.06,1567.89,455.79
ORD-00344,28-09-22,04-10-22,West,Groceries,Beverages,Consumer,Standard,14,10.8,0.12,133.06,19.84
ORD-00345,26-09-23,27-09-23,North,Electronics,Accessories,Consumer,Standard,13,555.49,0.07,6715.87,551.34
ORD-00346,11-09-22,16-09-22,East,Furniture,Tables,Corporate,Second Class,8,666.02,0.1,4795.34,866.07
ORD-00347,29-04-22,01-05-22,Central,Electronics,Accessories,Consumer,Second Class,6,854.88,0.23,3949.55,130.53
ORD-00348,16-02-23,19-02-23,West,Furniture,Chairs,Consumer,Standard,10,80.13,0.07,745.21,156.03
ORD-00349,05-02-22,07-02-22,Central,Clothing,Kids,Home Office,Same Day,12,75.41,0.29,642.49,44.01
ORD-00350,27-01-23,01-02-23,Southwest,Electronics,Tablets,Consumer,Standard,1,391.1,0.2,312.88,20.58
ORD-00351,31-08-23,02-09-23,South,Clothing,Kids,Corporate,Standard,14,35.51,0.24,377.83,29.62
ORD-00352,23-06-21,25-06-21,West,Clothing,Sports,Home Office,Second Class,15,44.16,0.09,602.78,94.39
ORD-00353,18-10-23,25-10-23,Central,Furniture,Storage,Consumer,Second Class,6,427.95,0.26,1900.1,257.29
ORD-00354,15-12-23,22-12-23,Southwest,Groceries,Beverages,Corporate,Second Class,10,48.1,0.18,394.42,37.88
ORD-00355,19-04-21,22-04-21,West,Electronics,Accessories,Corporate,Second Class,12,530.7,0.07,5922.61,1531.09
ORD-00356,18-06-22,19-06-22,West,Furniture,Chairs,Corporate,Standard,12,139.41,0.11,1488.9,198.55
ORD-00357,11-06-22,12-06-22,Central,Furniture,Tables,Corporate,Standard,3,429.14,0.28,926.94,56.67
ORD-00358,12-11-21,19-11-21,West,Groceries,Beverages,Consumer,Standard,11,4.61,0.08,46.65,13.8
ORD-00359,03-09-23,06-09-23,East,Groceries,Produce,Consumer,First Class,8,15.86,0.1,114.19,18.8
ORD-00360,26-03-21,27-03-21,Southwest,Furniture,Beds,Corporate,Second Class,5,150.76,0.2,603.04,68.01
ORD-00361,04-02-22,09-02-22,East,Furniture,Tables,Consumer,Standard,1,150.34,0.08,138.31,16.02
ORD-00362,18-02-21,23-02-21,North,Groceries,Produce,Home Office,Second Class,12,20.05,0.08,221.35,54.09
ORD-00363,16-08-21,22-08-21,South,Electronics,Phones,Corporate,Same Day,5,1165.57,0.22,4545.72,516.79
ORD-00364,07-03-23,10-03-23,Southwest,Electronics,Tablets,Consumer,Standard,15,340.97,0.21,4040.49,289.91
ORD-00365,24-06-23,30-06-23,South,Electronics,Phones,Corporate,Standard,8,77.21,0.2,494.14,33.04
ORD-00366,13-03-23,18-03-23,North,Furniture,Beds,Consumer,Standard,12,468.89,0.09,5120.28,1512.49
ORD-00367,06-01-23,09-01-23,Central,Clothing,Men,Consumer,First Class,6,97.33,0.24,443.82,10.97
ORD-00368,10-03-23,11-03-23,West,Clothing,Men,Home Office,Standard,4,46.69,0.09,169.95,11.71
ORD-00369,30-12-23,06-01-24,Northeast,Groceries,Dairy,Consumer,Standard,13,33.38,0.07,403.56,133.99
ORD-00370,23-04-22,24-04-22,North,Electronics,Phones,Consumer,Same Day,1,401.89,0.08,369.74,109.53
ORD-00371,11-05-21,18-05-21,Northeast,Electronics,Laptops,Consumer,Standard,6,1226.71,0.1,6624.23,1475.81
ORD-00372,13-03-22,20-03-22,North,Electronics,Phones,Consumer,Standard,7,293.67,0.06,1932.35,173.93
ORD-00373,10-02-23,17-02-23,North,Groceries,Dairy,Consumer,Standard,2,35.29,0.08,64.93,12.52
ORD-00374,09-07-22,14-07-22,East,Electronics,Laptops,Corporate,Standard,3,1089.94,0.07,3040.93,534.1
ORD-00375,22-12-23,23-12-23,West,Groceries,Produce,Consumer,Second Class,4,34.89,0.12,122.81,23.62
ORD-00376,30-03-21,31-03-21,West,Electronics,Accessories,Consumer,Second Class,15,1149.69,0.07,16038.18,4581.27
ORD-00377,27-04-22,03-05-22,East,Furniture,Beds,Consumer,Second Class,6,244,0.07,1361.52,149.75
ORD-00378,20-09-23,21-09-23,Northeast,Electronics,Accessories,Consumer,Standard,8,1093.74,0.05,8312.42,2141.8
ORD-00379,12-08-23,16-08-23,East,Groceries,Produce,Home Office,Second Class,13,29.75,0.08,355.81,42.31
ORD-00380,20-03-22,25-03-22,East,Clothing,Men,Corporate,First Class,4,92.51,0.11,329.34,106.75
ORD-00381,01-04-21,02-04-21,Southwest,Furniture,Chairs,Consumer,Standard,13,405.76,0.21,4167.16,89.56
ORD-00382,29-09-21,02-10-21,South,Furniture,Chairs,Consumer,Second Class,3,618.05,0.23,1427.7,160.79
ORD-00383,29-01-23,04-02-23,East,Furniture,Chairs,Consumer,Second Class,9,274.25,0.08,2270.79,654.77
ORD-00384,19-11-22,25-11-22,Southwest,Clothing,Kids,Home Office,Standard,6,17.77,0.22,83.16,7.26
ORD-00385,17-11-22,19-11-22,West,Furniture,Tables,Corporate,First Class,6,569.76,0.06,3213.45,493.48
ORD-00386,09-09-21,13-09-21,Central,Furniture,Storage,Consumer,Standard,11,757.43,0.28,5998.85,449.58
ORD-00387,14-08-22,15-08-22,North,Electronics,Laptops,Consumer,First Class,9,1430.55,0.09,11716.2,2251.52
ORD-00388,13-02-21,16-02-21,South,Electronics,Laptops,Corporate,Second Class,6,646.95,0.24,2950.09,305.7
ORD-00389,15-09-22,20-09-22,North,Groceries,Produce,Corporate,Standard,6,18.95,0.06,106.88,10.68
ORD-00390,08-08-22,10-08-22,Southwest,Groceries,Produce,Consumer,Standard,6,11.85,0.22,55.46,5.54
ORD-00391,08-07-23,13-07-23,Southwest,Clothing,Men,Home Office,Standard,8,190.08,0.24,1155.69,98.85
ORD-00392,29-08-22,02-09-22,Northeast,Groceries,Produce,Corporate,First Class,15,45.21,0.05,644.24,138.7
ORD-00393,28-03-22,01-04-22,East,Clothing,Women,Corporate,Standard,15,47.19,0.09,644.14,217.26
ORD-00394,02-10-23,05-10-23,West,Clothing,Men,Home Office,Standard,3,91.25,0.08,251.85,35.87
ORD-00395,18-03-22,24-03-22,Northeast,Furniture,Beds,Corporate,Standard,13,604.6,0.09,7152.42,1640.63
ORD-00396,12-12-23,15-12-23,North,Groceries,Beverages,Consumer,Standard,15,29.26,0.08,403.79,44.33
ORD-00397,02-10-23,03-10-23,Northeast,Clothing,Kids,Consumer,First Class,4,10.46,0.09,38.07,7.3
ORD-00398,05-05-23,07-05-23,West,Furniture,Tables,Consumer,First Class,8,616.81,0.09,4490.38,1394.28
ORD-00399,02-09-21,05-09-21,West,Furniture,Storage,Consumer,Standard,6,337.32,0.08,1862.01,448.51
ORD-00400,21-08-22,26-08-22,West,Electronics,Laptops,Corporate,Standard,2,918.21,0.11,1634.41,473.92
ORD-00401,13-01-23,14-01-23,West,Clothing,Women,Consumer,Second Class,6,88.28,0.07,492.6,99.02
ORD-00402,13-12-23,20-12-23,West,Furniture,Chairs,Consumer,Same Day,2,425.25,0.08,782.46,230.91
ORD-00403,02-12-22,04-12-22,Central,Electronics,Phones,Consumer,First Class,3,1047.67,0.26,2325.83,259.48
ORD-00404,19-09-23,26-09-23,East,Electronics,Phones,Corporate,Second Class,1,730.17,0.05,693.66,54.77
ORD-00405,14-02-22,16-02-22,Central,Electronics,Laptops,Corporate,Same Day,10,554.36,0.24,4213.14,372.56
ORD-00406,29-01-21,03-02-21,South,Electronics,Tablets,Consumer,First Class,1,1461.69,0.24,1110.88,71.07
ORD-00407,08-08-21,10-08-21,Northeast,Groceries,Beverages,Consumer,Standard,2,26.95,0.07,50.13,7.94
ORD-00408,18-06-21,21-06-21,West,Clothing,Sports,Corporate,Standard,14,115.24,0.07,1500.42,106.35
ORD-00409,23-01-23,25-01-23,North,Furniture,Chairs,Consumer,Second Class,11,368.45,0.04,3890.83,1274.59
ORD-00410,12-02-22,15-02-22,South,Groceries,Beverages,Consumer,First Class,12,30.5,0.25,274.5,31.87
ORD-00411,09-04-23,13-04-23,West,Electronics,Accessories,Consumer,Standard,8,384.69,0.11,2738.99,546.27
ORD-00412,01-11-22,03-11-22,South,Furniture,Chairs,Corporate,Second Class,8,556.71,0.22,3473.87,212.72
ORD-00413,06-03-21,10-03-21,Northeast,Electronics,Accessories,Consumer,Standard,8,102.17,0.09,743.8,73.82
ORD-00414,08-03-23,12-03-23,Central,Furniture,Beds,Corporate,Second Class,10,192.54,0.25,1444.05,131.3
ORD-00415,06-08-22,09-08-22,North,Furniture,Tables,Corporate,Standard,12,530.11,0.06,5979.64,2078.43
ORD-00416,16-05-22,18-05-22,South,Clothing,Men,Home Office,Standard,5,42.26,0.24,160.59,11.35
ORD-00417,11-02-21,17-02-21,East,Electronics,Tablets,Consumer,Standard,10,191.7,0.08,1763.64,517.52
ORD-00418,06-09-22,09-09-22,Southwest,Electronics,Phones,Corporate,Second Class,5,434.47,0.22,1694.43,228.67
ORD-00419,21-11-22,24-11-22,North,Groceries,Beverages,Consumer,Standard,2,22.78,0.06,42.83,4.71
ORD-00420,18-07-23,24-07-23,Central,Electronics,Phones,Corporate,Second Class,3,886.42,0.26,1967.85,260.66
ORD-00421,08-06-23,13-06-23,Central,Electronics,Laptops,Consumer,Standard,3,1132.33,0.28,2445.83,316.34
ORD-00422,01-07-22,08-07-22,South,Electronics,Laptops,Consumer,Standard,4,90.17,0.26,266.9,18.85
ORD-00423,13-07-22,15-07-22,North,Groceries,Snacks,Corporate,Standard,14,4.66,0.08,60.02,8.65
ORD-00424,14-04-23,17-04-23,Central,Groceries,Beverages,Home Office,First Class,3,7.79,0.27,17.06,1.53
ORD-00425,14-10-23,15-10-23,South,Electronics,Tablets,Consumer,Second Class,7,1218.47,0.21,6738.14,307.89
ORD-00426,25-04-21,29-04-21,West,Furniture,Chairs,Consumer,Standard,11,644.68,0.09,6453.25,1034.6
ORD-00427,13-03-21,20-03-21,Central,Groceries,Dairy,Corporate,First Class,4,35.63,0.28,102.61,10.49
ORD-00428,26-06-23,30-06-23,North,Groceries,Snacks,Consumer,Same Day,13,45.96,0.07,555.66,174.39
ORD-00429,11-03-21,14-03-21,Northeast,Groceries,Beverages,Consumer,Standard,14,6.82,0.05,90.71,11.64
ORD-00430,01-11-22,05-11-22,Central,Groceries,Produce,Corporate,First Class,3,29.64,0.24,67.58,3.38
ORD-00431,24-09-21,01-10-21,West,Clothing,Kids,Consumer,First Class,3,140.62,0.07,392.33,68.4
ORD-00432,05-04-22,06-04-22,Southwest,Groceries,Produce,Home Office,Same Day,4,31.66,0.22,98.78,3.74
ORD-00433,29-08-21,30-08-21,Central,Clothing,Sports,Corporate,Second Class,4,46.2,0.25,138.6,10.99
ORD-00435,25-10-22,31-10-22,East,Electronics,Accessories,Corporate,First Class,5,155.93,0.08,717.28,112.1
ORD-00436,04-04-21,05-04-21,South,Furniture,Storage,Home Office,Second Class,3,497.95,0.23,1150.26,151.42
ORD-00437,12-10-22,18-10-22,West,Electronics,Phones,Consumer,Same Day,8,1313.94,0.08,9670.6,3027.68
ORD-00438,25-06-22,30-06-22,South,Groceries,Snacks,Corporate,Second Class,3,23.12,0.21,54.79,1.45
ORD-00439,01-12-21,07-12-21,East,Electronics,Accessories,Consumer,Standard,12,863.24,0.06,9737.35,1508.13
ORD-00440,11-12-21,17-12-21,West,Electronics,Laptops,Corporate,Same Day,9,1161.93,0.09,9516.21,745.04
ORD-00441,07-09-21,11-09-21,East,Groceries,Dairy,Corporate,Standard,2,32.16,0.07,59.82,14.8
ORD-00442,17-07-23,20-07-23,Southwest,Groceries,Produce,Consumer,Standard,11,28.26,0.22,242.47,7.54
ORD-00443,28-03-23,29-03-23,North,Electronics,Accessories,Corporate,Standard,13,1433.93,0.07,17336.21,5660.44
ORD-00444,06-01-23,12-01-23,North,Clothing,Women,Consumer,First Class,8,124.06,0.05,942.86,99.86
ORD-00445,18-11-23,21-11-23,Southwest,Furniture,Tables,Home Office,Second Class,11,394.9,0.21,3431.68,129.83
ORD-00446,25-05-22,30-05-22,East,Furniture,Chairs,Home Office,Second Class,9,555.82,0.07,4652.21,588.31
